base_price	delivery_expected_date	delivery_type	discount_rate	href	is_soldout	item_id	name	price	product_id	rating	rating_count	vendor_item_id	brand_name	breadcrumb
	모레(토) 9/7 도착 예정			/vp/products/134159147?itemId=394091968&vendorItemId=3959021135		394091968	추석선물세트 5-8만원대 추석선물세트 명절 참치 선물세트 추석선물, 사조안심S1호	120,430	134159147			3959021135	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/180373331?itemId=516584665&vendorItemId=4331979923		516584665	목우촌 제주 돔베팸 45호 (4SET) 추석선물 명절선물, 4set	145,000	180373331			4331979923	목우촌	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/289578070?itemId=916576391&vendorItemId=5286244583		916576391	대상 청정원 스페셜10호 추석선물세트, 1개	18,500	289578070			5286244583	대상	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/294415028?itemId=928982849&vendorItemId=5306045106		928982849	채은마트 추석 설 명절 동원 들기름 올리브 김 24개입 선물세트 명절선물세트 설명절 직원명절선물 명절선물 설선물세트 김선물세트 추석선물세트 추석명절 양반김선물세트, 양반 올리브유김24봉	12,880	294415028			5306045106	QPN3840	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
33,900	화요일 9/10 도착 예정		12%	/vp/products/162829262?itemId=467633602&vendorItemId=4166176227		467633602	상세정보별도표기 롯데햄 선물세트 로스팜 4호 명절, 1세트	29,800	162829262			4166176227	상세정보별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/128480201?itemId=918639687&vendorItemId=5288980846		918639687	[동원선물세트] 특13호, 1세트	11,900	128480201			5288980846	[동원선물세트]	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/288930078?itemId=914783414&vendorItemId=5284033613		914783414	동원 친100호 참치세트 추석 선물세트, 청정원7호	30,780	288930078			5284033613	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	화요일 9/10 도착 예정			/vp/products/286552830?itemId=908510867&vendorItemId=5274566515		908510867	아놀드파마 여성 패션양말 중목 5족선물세트 AP6504/여자양말선물세트/양말선물박스/여성양말선물세트/여자면양말/여성면양말/추석선물세트/, AP6504_5족 선물박스	17,200	286552830			5274566515	태영양말	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/289570738?itemId=916549412&vendorItemId=5286221886		916549412	대상 청정원 스페셜11호 추석선물세트, 1개	17,500	289570738			5286221886	대상	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
100,000	내일(금) 9/6 도착 보장	로켓배송	11%	/vp/products/266699657?itemId=835864001&vendorItemId=5127618276		835864001	상황버섯 특 선물세트 250g, 1개	88,830	266699657			5127618276		[('/', '쿠팡 홈'), ('/np/categories/397255', '미세먼지용품'), ('/np/categories/419847', '건강식품/물'), ('/np/categories/419861', '화이트푸드'), ('/np/categories/419864', '버섯')]
	화요일 9/10 도착 예정			/vp/products/126410850?itemId=373361724&vendorItemId=3904715182		373361724	벌꿀로만든 추석설날선물 차선물세트_제주자연 꼬마3종세트+쇼핑백증정_벌꿀함유, 1개	11,900	126410850			3904715182	벌꿀로만든	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/196393', '선물세트관'), ('/np/categories/196423', '커피/차/음료'), ('/np/categories/196426', '차 선물세트')]
37,000	화요일 9/10 도착 예정		18%	/vp/products/289314462?itemId=915856786&vendorItemId=5285216372		915856786	사조해표 사조안심 14호 명절선물 추석선물	30,000	289314462			5285216372	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
36,000	화요일 9/10 도착 예정		16%	/vp/products/289314458?itemId=915856769&vendorItemId=5285216363		915856769	사조해표 사조참치 7호 명절선물 추석선물	30,000	289314458			5285216363	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
37,000	화요일 9/10 도착 예정		18%	/vp/products/289314459?itemId=915856777&vendorItemId=5285216365		915856777	사조해표 사조안심 17호 명절선물 추석선물	30,000	289314459			5285216365	사조	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
28,720	수요일 9/11 도착 예정		10%	/vp/products/286546947?itemId=908496034&vendorItemId=5293706756		908496034	MY 흑마늘진액 30포 추석선물세트, 본상품	25,840	286546947			5293706756	의성흑마늘	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	9/16 도착 예정			/vp/products/278242974?itemId=881628123&vendorItemId=5253027391		881628123	별도표기 백설스팸세트/햄종합세트/선물세트/추석/명절선물세트, 의성흑마늘세트	19,710	278242974			5253027391	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
39,900	내일(금) 9/6 도착 보장	로켓배송	23%	/vp/products/31674797?itemId=119263085&vendorItemId=3241086965		119263085	착한습관 견과 & 차 4종 선물세트, 720g, 1세트	30,340	31674797	4.5	(2)	3241086965	착한습관	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
73,500	내일(금) 9/6 도착 보장	로켓배송	11%	/vp/products/6025649?itemId=27017709&vendorItemId=3039897876		27017709	숲자연애 삼색3호 견과류 선물세트, 410g, 1세트	65,410	6025649	3.0	(4)	3039897876	숲자연애	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/284408194?itemId=902761175&vendorItemId=5279989441		902761175	[동원] 명절 추석 한가위 선물세트 튜나리챔 100-E호, 단품	36,400	284408194			5279989441	카즈미	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/289701520?itemId=916981214&vendorItemId=5286693688		916981214	대상 청정원 우리팜3호 추석선물세트, 1개	57,000	289701520			5286693688	대상	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/130172199?itemId=383088642&vendorItemId=3930033865		383088642	오뚜기 선물세트, 1세트	17,900	130172199			3930033865	오뚜기 선물세트	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	9/16 도착 예정			/vp/products/285458428?itemId=905501143&vendorItemId=5268600917		905501143	별도표기 동원 양반김 들기름 올리브 김 추석 직원 선물 세트, E양반들기름김24봉세트	17,180	285458428			5268600917	별도표기	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
30,900	내일(금) 9/6 도착 보장	로켓배송	3%	/vp/products/275091043?itemId=869379876&vendorItemId=5199093932		869379876	오트리 2호 견과선물세트, 베리넛츠 25g x 10개입 + 믹스플러스 25g x 10개입 + 베리플러스 25g x 10개입, 1세트	29,670	275091043			5199093932	오트리	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
	화요일 9/10 도착 예정			/vp/products/274861200?itemId=868436602&vendorItemId=5242891269		868436602	청정원 2019년 추석 스페셜 1호 선물세트 (부직포 포함), 1개	41,400	274861200			5242891269	청정원	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
22,500	모레(토) 9/7 도착 예정		4%	/vp/products/134085102?itemId=393879061&vendorItemId=4298827022		393879061	설 추석 명절선물세트 해표 실속형 10입 선물세트	21,500	134085102			4298827022	기타=상세설명참고	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	모레(토) 9/7 도착 예정			/vp/products/289833055?itemId=917388401&vendorItemId=5287174634		917388401	대상 청정원 우리팜특선3호 추석선물세트, 1개	38,500	289833055			5287174634	대상	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/284376347?itemId=902663156&vendorItemId=5262209052		902663156	[백화점][19추석세트][동원] 리챔 프리미엄 4호	73,000	284376347			5262209052	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/283122123?itemId=898499961&vendorItemId=5254869058		898499961	[백화점][19추석세트][동원] 스페셜 32호	72,000	283122123			5254869058	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
90,000	수요일 9/11 도착 예정		10%	/vp/products/283122139?itemId=898500028&vendorItemId=5254869090		898500028	[백화점][19추석세트][동원] 동원참치 프리미엄 4호	81,000	283122139			5254869090	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	수요일 9/11 도착 예정			/vp/products/283122134?itemId=898500007&vendorItemId=5254869083		898500007	[백화점][19추석세트][동원] 스페셜 38호	76,000	283122134			5254869083	백화점명절선물세트(식품)	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
	내일(금) 9/6 도착 보장	로켓배송		/vp/products/6025641?itemId=27017702&vendorItemId=3039897869		27017702	숲자연애 삼색2호 견과 선물세트, 600g, 1세트	95,000	6025641	3.5	(2)	3039897869	숲자연애	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/194373', '견과/건과'), ('/np/categories/194407', '혼합견과/세트'), ('/np/categories/194410', '견과선물세트')]
14,900	내일(금) 9/6 도착 보장	로켓배송	20%	/vp/products/125645131?itemId=371381314&vendorItemId=3900627721		371381314	천삼애 6년근 고려홍삼정 로얄, 240g, 1개	11,900	125645131	4.5	(26)	3900627721	천삼애	[('/', '쿠팡 홈'), ('/np/categories/305798', '헬스/건강식품'), ('/np/categories/311209', '홍삼/인삼'), ('/np/categories/311210', '홍삼농축액/홍삼정')]
	수요일 9/11 도착 예정			/vp/products/279837974?itemId=888274531&vendorItemId=5236471489		888274531	롯데 실속1호(런천미트8입) 설 추석 명절 캔통조림 선물세트	16,900	279837974			5236471489	롯데	[('/', '쿠팡 홈'), ('/np/categories/194276', '식품'), ('/np/categories/195443', '면/통조림/가공식품'), ('/np/categories/195484', '참치/스팸/통조림류'), ('/np/categories/195539', '통조림세트'), ('/np/categories/195543', '통조림선물세트')]
